,Unnamed: 0,result_timestamp,lamax,laeq,lceq,lcpeak,night_scale,night_hour,Date,Event_name,Address,Lat,Long,Time,Duration,Event_type,Weight_Event_Type,Organizer,Respondents,Dist_maxim,DATEUTC,LC_HUMIDITY,LC_DWPTEMP,LC_WINDSPEED,weekday,Holiday,downseason,night_hour_sq,night_hour_cu,Weight_respondent
4873,4873,2022-05-24 07:20:00,50.65825,48.5955,61.40883333333334,73.68938333333332,2022-05-23 23:20:00,12.333333333333332,23-05-2022,,,,,,,,,,,,2022-05-24 07:20:00,76.12918660287082,9.64598086124402,0.8103349282296651,Monday,0,0,152.1111111111111,1876.0370370370365,
4874,4874,2022-05-24 07:40:00,57.22533333333333,55.336083333333335,66.53799166666667,78.13324999999999,2022-05-23 23:40:00,12.666666666666668,23-05-2022,,,,,,,,,,,,2022-05-24 07:40:00,75.6298076923077,9.821105769230767,0.8860096153846153,Monday,0,0,160.44444444444449,2032.2962962962968,
4875,4875,2022-05-24 19:00:00,58.015,55.95841666666667,64.55429166666666,76.95360833333334,2022-05-24 11:00:00,0.0,24-05-2022,,,,,,,,,,,,2022-05-24 19:00:00,79.97584541062803,10.847826086956522,0.0665700483091787,Tuesday,0,0,0.0,0.0,
4876,4876,2022-05-24 19:20:00,57.06925,55.11383333333334,63.535975,75.76572499999999,2022-05-24 11:20:00,0.3333333333333339,24-05-2022,,,,,,,,,,,,2022-05-24 19:20:00,80.76699029126213,10.76504854368932,0.0516504854368932,Tuesday,0,0,0.11111111111111151,0.037037037037037236,
4877,4877,2022-05-24 19:40:00,56.78625,54.75716666666667,62.62664166666666,74.99388333333333,2022-05-24 11:40:00,0.6666666666666661,24-05-2022,,,,,,,,,,,,2022-05-24 19:40:00,82.55339805825243,10.905873786407769,0.0084951456310679,Tuesday,0,0,0.44444444444444364,0.2962962962962955,
4878,4878,2022-05-24 20:00:00,58.03216666666667,55.99641666666666,62.840716666666665,75.32199999999999,2022-05-24 12:00:00,1.0,24-05-2022,,,,,,,,,,,,2022-05-24 20:00:00,85.51941747572816,10.9347572815534,0.0003398058252427,Tuesday,0,0,1.0,1.0,
4879,4879,2022-05-24 20:20:00,57.30125,55.0705,62.72195,75.0428,2022-05-24 12:20:00,1.333333333333334,24-05-2022,,,,,,,,,,,,2022-05-24 20:20:00,87.91666666666667,10.663235294117648,0.0005882352941176,Tuesday,0,0,1.7777777777777795,2.3703703703703733,
4880,4880,2022-05-24 20:40:00,57.193583333333336,55.178333333333335,63.53329166666666,75.47956666666666,2022-05-24 12:40:00,1.666666666666666,24-05-2022,,,,,,,,,,,,2022-05-24 20:40:00,89.83414634146341,10.443951219512195,0.0028780487804878,Tuesday,0,0,2.777777777777776,4.629629629629624,
4881,4881,2022-05-24 21:00:00,56.21758333333334,54.020916666666665,61.977175,74.34624166666667,2022-05-24 13:00:00,2.0,24-05-2022,,,,,,,,,,,,2022-05-24 21:00:00,91.17073170731707,10.27458536585366,0.0080487804878048,Tuesday,0,0,4.0,8.0,
4882,4882,2022-05-24 21:20:00,55.03333333333333,52.88058333333333,61.19705833333333,73.44285833333333,2022-05-24 13:20:00,2.333333333333334,24-05-2022,,,,,,,,,,,,2022-05-24 21:20:00,91.67149758454106,10.035700483091787,0.0105797101449275,Tuesday,0,0,5.444444444444447,12.703703703703713,
4883,4883,2022-05-24 21:40:00,56.42743953294412,54.22585487906589,61.34181818181818,73.83855713094245,2022-05-24 13:40:00,2.666666666666666,24-05-2022,,,,,,,,,,,,2022-05-24 21:40:00,91.90821256038647,9.81072463768116,0.0394202898550724,Tuesday,0,0,7.111111111111108,18.96296296296295,
4884,4884,2022-05-24 22:00:00,56.33933333333333,54.087,61.003591666666665,73.55460833333333,2022-05-24 14:00:00,3.0,24-05-2022,,,,,,,,,,,,2022-05-24 22:00:00,91.56585365853658,9.509512195121951,0.0320975609756097,Tuesday,0,0,9.0,27.0,
4885,4885,2022-05-24 22:20:00,57.72108333333333,55.24133333333334,61.45530833333333,74.1553,2022-05-24 14:20:00,3.333333333333334,24-05-2022,,,,,,,,,,,,2022-05-24 22:20:00,91.40579710144928,9.280628019323672,0.0410144927536231,Tuesday,0,0,11.111111111111114,37.03703703703706,
4886,4886,2022-05-24 22:40:00,55.851083333333335,53.76508333333333,61.46110000000001,73.83433333333333,2022-05-24 14:40:00,3.666666666666666,24-05-2022,,,,,,,,,,,,2022-05-24 22:40:00,91.61835748792272,9.10096618357488,0.0363768115942029,Tuesday,0,0,13.44444444444444,49.29629629629627,
4887,4887,2022-05-24 23:00:00,59.477916666666665,56.913916666666665,62.449375,75.40099166666667,2022-05-24 15:00:00,4.0,24-05-2022,,,,,,,,,,,,2022-05-24 23:00:00,91.8341463414634,9.011024390243902,0.047170731707317,Tuesday,0,0,16.0,64.0,
4888,4888,2022-05-24 23:20:00,59.19275,56.836666666666666,61.96261666666667,74.71729166666667,2022-05-24 15:20:00,4.333333333333334,24-05-2022,,,,,,,,,,,,2022-05-24 23:20:00,92.51941747572816,8.968737864077669,0.0390776699029126,Tuesday,0,0,18.777777777777782,81.37037037037041,
4889,4889,2022-05-24 23:40:00,61.235,58.97983333333334,64.17198333333334,76.68445833333334,2022-05-24 15:40:00,4.666666666666666,24-05-2022,,,,,,,,,,,,2022-05-24 23:40:00,93.1421568627451,8.85936274509804,0.021078431372549,Tuesday,0,0,21.77777777777777,101.62962962962959,
4890,4890,2022-05-25 00:00:00,64.5838898163606,61.885308848080136,65.57736227045075,78.70021702838064,2022-05-24 16:00:00,5.0,24-05-2022,,,,,,,,,,,,2022-05-25 00:00:00,93.58536585365852,8.764634146341463,0.0271219512195122,Tuesday,0,0,25.0,125.0,
4891,4891,2022-05-25 00:20:00,60.87575,58.41199999999999,63.6884,76.308225,2022-05-24 16:20:00,5.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 00:20:00,93.93719806763283,8.654492753623188,0.0230917874396135,Tuesday,0,0,28.444444444444432,151.7037037037036,
4892,4892,2022-05-25 00:40:00,65.60074999999999,62.45191666666667,66.08081666666666,79.600625,2022-05-24 16:40:00,5.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 00:40:00,94.18316831683168,8.451980198019802,0.023019801980198,Tuesday,0,0,32.11111111111112,181.96296296296308,
4893,4893,2022-05-25 01:00:00,66.31891666666667,63.153333333333336,66.63621666666667,80.05465,2022-05-24 17:00:00,6.0,24-05-2022,,,,,,,,,,,,2022-05-25 01:00:00,94.4384236453202,8.304187192118226,0.0314285714285714,Tuesday,0,0,36.0,216.0,
4894,4894,2022-05-25 01:20:00,63.92,61.29358333333334,65.90905833333333,78.74786666666667,2022-05-24 17:20:00,6.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 01:20:00,94.5631067961165,8.151650485436893,0.0496116504854368,Tuesday,0,0,40.11111111111109,254.0370370370369,
4895,4895,2022-05-25 01:40:00,66.58433333333333,63.77074999999999,67.08140833333333,80.318425,2022-05-24 17:40:00,6.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 01:40:00,94.3627450980392,8.075686274509804,0.0690686274509803,Tuesday,0,0,44.44444444444446,296.2962962962965,
4896,4896,2022-05-25 02:00:00,66.3145,63.43416666666667,66.96253333333333,80.09423333333334,2022-05-24 18:00:00,7.0,24-05-2022,,,,,,,,,,,,2022-05-25 02:00:00,94.3970588235294,7.984705882352942,0.0646078431372549,Tuesday,0,0,49.0,343.0,
4897,4897,2022-05-25 02:20:00,65.03025000000001,61.80858333333334,66.03656666666667,79.2436,2022-05-24 18:20:00,7.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 02:20:00,94.42439024390244,7.964682926829268,0.0685365853658536,Tuesday,0,0,53.77777777777776,394.37037037037015,
4898,4898,2022-05-25 02:40:00,63.78116666666666,60.8285,65.38843333333332,78.41425833333334,2022-05-24 18:40:00,7.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 02:40:00,94.5665024630542,7.88192118226601,0.0807389162561576,Tuesday,0,0,58.77777777777779,450.62962962962985,
4899,4899,2022-05-25 03:00:00,58.59741666666666,56.176750000000006,62.67995833333333,74.91745,2022-05-24 19:00:00,8.0,24-05-2022,,,,,,,,,,,,2022-05-25 03:00:00,94.83663366336634,7.816831683168317,0.0827227722772277,Tuesday,0,0,64.0,512.0,
4900,4900,2022-05-25 03:20:00,58.65891666666666,55.66491666666666,62.804425,75.39065833333333,2022-05-24 19:20:00,8.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 03:20:00,95.04901960784314,7.74563725490196,0.1068627450980392,Tuesday,0,0,69.44444444444443,578.7037037037035,
4901,4901,2022-05-25 03:40:00,49.570166666666665,46.36658333333333,59.16154166666667,71.08439166666668,2022-05-24 19:40:00,8.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 03:40:00,95.12135922330096,7.688203883495145,0.1051941747572815,Tuesday,0,0,75.11111111111113,650.9629629629633,
4902,4902,2022-05-25 04:00:00,48.16216666666666,45.15991666666667,58.94949999999999,70.76938333333332,2022-05-24 20:00:00,9.0,24-05-2022,,,,,,,,,,,,2022-05-25 04:00:00,95.06829268292682,7.709707317073171,0.1036097560975609,Tuesday,0,0,81.0,729.0,
4903,4903,2022-05-25 04:20:00,45.23708333333333,42.31125,56.09278333333333,68.626525,2022-05-24 20:20:00,9.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 04:20:00,94.90821256038647,7.730048309178743,0.0952657004830917,Tuesday,0,0,87.11111111111109,813.0370370370367,
4904,4904,2022-05-25 04:40:00,43.86541666666667,41.02941666666667,53.182341666666666,66.93605,2022-05-24 20:40:00,9.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 04:40:00,94.33173076923076,7.8310576923076916,0.1183653846153846,Tuesday,0,0,93.44444444444447,903.2962962962966,
4905,4905,2022-05-25 05:00:00,44.102,41.17691666666667,50.94265833333333,66.215875,2022-05-24 21:00:00,10.0,24-05-2022,,,,,,,,,,,,2022-05-25 05:00:00,93.09661835748793,7.957971014492753,0.1431884057971014,Tuesday,0,0,100.0,1000.0,
4906,4906,2022-05-25 05:20:00,45.124500000000005,42.16133333333333,52.14408333333333,67.38345833333332,2022-05-24 21:20:00,10.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 05:20:00,90.86124401913877,8.091531100478468,0.1820095693779904,Tuesday,0,0,106.77777777777776,1103.37037037037,
4907,4907,2022-05-25 05:40:00,45.730250000000005,42.89608333333334,53.49281666666666,67.75951666666667,2022-05-24 21:40:00,10.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 05:40:00,87.83809523809524,8.188952380952381,0.2001904761904762,Tuesday,0,0,113.7777777777778,1213.62962962963,
4908,4908,2022-05-25 06:00:00,47.58116666666667,45.29533333333333,57.77188333333333,70.35419166666667,2022-05-24 22:00:00,11.0,24-05-2022,,,,,,,,,,,,2022-05-25 06:00:00,84.79047619047618,8.440714285714286,0.2557619047619047,Tuesday,0,0,121.0,1331.0,
4909,4909,2022-05-25 06:20:00,48.67791666666667,46.45475,59.46124166666667,71.41583333333334,2022-05-24 22:20:00,11.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 06:20:00,82.03809523809524,8.86647619047619,0.3531904761904762,Tuesday,0,0,128.44444444444443,1455.7037037037032,
4910,4910,2022-05-25 06:40:00,53.18258333333333,51.181583333333336,62.49603333333334,74.57533333333333,2022-05-24 22:40:00,11.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 06:40:00,79.33173076923077,9.326105769230768,0.4235576923076923,Tuesday,0,0,136.11111111111114,1587.9629629629635,
4911,4911,2022-05-25 07:00:00,49.38133333333333,47.24225,61.271683333333335,72.63371666666667,2022-05-24 23:00:00,12.0,24-05-2022,,,,,,,,,,,,2022-05-25 07:00:00,76.02380952380952,9.54852380952381,0.4490952380952381,Tuesday,0,0,144.0,1728.0,
4912,4912,2022-05-25 07:20:00,53.582166666666666,51.91333333333333,65.11185,75.73445,2022-05-24 23:20:00,12.333333333333332,24-05-2022,,,,,,,,,,,,2022-05-25 07:20:00,72.94736842105263,9.74933014354067,0.4978947368421053,Tuesday,0,0,152.1111111111111,1876.0370370370365,
4913,4913,2022-05-25 07:40:00,56.681666666666665,54.94308333333333,65.25175,77.12016666666666,2022-05-24 23:40:00,12.666666666666668,24-05-2022,,,,,,,,,,,,2022-05-25 07:40:00,70.43540669856459,9.926363636363638,0.5678947368421052,Tuesday,0,0,160.44444444444449,2032.2962962962968,
4914,4914,2022-05-25 19:00:00,56.76691666666667,54.85341666666668,64.79145833333334,76.51040833333333,2022-05-25 11:00:00,0.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 19:00:00,65.30952380952381,9.753714285714286,0.345095238095238,Wednesday,0,0,0.0,0.0,1
4915,4915,2022-05-25 19:00:00,56.76691666666667,54.85341666666668,64.79145833333334,76.51040833333333,2022-05-25 11:00:00,0.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 19:00:00,65.30952380952381,9.753714285714286,0.345095238095238,Wednesday,0,0,0.0,0.0,3
4916,4916,2022-05-25 19:20:00,58.11233333333334,56.22291666666667,65.40628333333333,77.27345833333332,2022-05-25 11:20:00,0.3333333333333339,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 19:20:00,66.52380952380952,9.90247619047619,0.4323333333333333,Wednesday,0,0,0.11111111111111151,0.037037037037037236,1
4917,4917,2022-05-25 19:20:00,58.11233333333334,56.22291666666667,65.40628333333333,77.27345833333332,2022-05-25 11:20:00,0.3333333333333339,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 19:20:00,66.52380952380952,9.90247619047619,0.4323333333333333,Wednesday,0,0,0.11111111111111151,0.037037037037037236,3
4918,4918,2022-05-25 19:40:00,56.57225,54.62983333333334,64.09173333333334,75.8837,2022-05-25 11:40:00,0.6666666666666661,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 19:40:00,67.77142857142857,10.044190476190478,0.6842380952380952,Wednesday,0,0,0.44444444444444364,0.2962962962962955,1
4919,4919,2022-05-25 19:40:00,56.57225,54.62983333333334,64.09173333333334,75.8837,2022-05-25 11:40:00,0.6666666666666661,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 19:40:00,67.77142857142857,10.044190476190478,0.6842380952380952,Wednesday,0,0,0.44444444444444364,0.2962962962962955,3
4920,4920,2022-05-25 20:00:00,58.85742904841402,56.7771285475793,65.6859265442404,77.94651085141903,2022-05-25 12:00:00,1.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 20:00:00,72.65714285714286,10.886190476190476,0.822857142857143,Wednesday,0,0,1.0,1.0,1
4921,4921,2022-05-25 20:00:00,58.85742904841402,56.7771285475793,65.6859265442404,77.94651085141903,2022-05-25 12:00:00,1.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 20:00:00,72.65714285714286,10.886190476190476,0.822857142857143,Wednesday,0,0,1.0,1.0,3
4922,4922,2022-05-25 20:20:00,60.28,57.94791666666666,68.65018333333333,80.34635833333334,2022-05-25 12:20:00,1.333333333333334,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 20:20:00,74.89047619047619,10.895095238095236,0.4701904761904761,Wednesday,0,0,1.7777777777777795,2.3703703703703733,1
4923,4923,2022-05-25 20:20:00,60.28,57.94791666666666,68.65018333333333,80.34635833333334,2022-05-25 12:20:00,1.333333333333334,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 20:20:00,74.89047619047619,10.895095238095236,0.4701904761904761,Wednesday,0,0,1.7777777777777795,2.3703703703703733,3
4924,4924,2022-05-25 20:40:00,58.67433333333333,56.67275,67.23325,78.777875,2022-05-25 12:40:00,1.666666666666666,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 20:40:00,74.77511961722487,10.65354066985646,0.454066985645933,Wednesday,0,0,2.777777777777776,4.629629629629624,1
4925,4925,2022-05-25 20:40:00,58.67433333333333,56.67275,67.23325,78.777875,2022-05-25 12:40:00,1.666666666666666,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 20:40:00,74.77511961722487,10.65354066985646,0.454066985645933,Wednesday,0,0,2.777777777777776,4.629629629629624,3
4926,4926,2022-05-25 21:00:00,56.44083333333333,54.47941666666667,67.47364166666667,78.480175,2022-05-25 13:00:00,2.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 21:00:00,74.92380952380952,10.665380952380952,0.3686190476190476,Wednesday,0,0,4.0,8.0,1
4927,4927,2022-05-25 21:00:00,56.44083333333333,54.47941666666667,67.47364166666667,78.480175,2022-05-25 13:00:00,2.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 21:00:00,74.92380952380952,10.665380952380952,0.3686190476190476,Wednesday,0,0,4.0,8.0,3
4928,4928,2022-05-25 21:20:00,56.74991666666666,54.68933333333333,69.289125,79.91876666666667,2022-05-25 13:20:00,2.333333333333334,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 21:20:00,75.51428571428572,10.77452380952381,0.6186190476190476,Wednesday,0,0,5.444444444444447,12.703703703703713,1
4929,4929,2022-05-25 21:20:00,56.74991666666666,54.68933333333333,69.289125,79.91876666666667,2022-05-25 13:20:00,2.333333333333334,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 21:20:00,75.51428571428572,10.77452380952381,0.6186190476190476,Wednesday,0,0,5.444444444444447,12.703703703703713,3
4930,4930,2022-05-25 21:40:00,57.66333333333333,55.51783333333333,68.17746666666667,79.34214166666668,2022-05-25 13:40:00,2.666666666666666,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 21:40:00,77.88038277511961,11.159856459330143,0.5193301435406699,Wednesday,0,0,7.111111111111108,18.96296296296295,1
4931,4931,2022-05-25 21:40:00,57.66333333333333,55.51783333333333,68.17746666666667,79.34214166666668,2022-05-25 13:40:00,2.666666666666666,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 21:40:00,77.88038277511961,11.159856459330143,0.5193301435406699,Wednesday,0,0,7.111111111111108,18.96296296296295,3
4932,4932,2022-05-25 22:00:00,56.26216666666667,54.27825,67.955225,79.16284166666667,2022-05-25 14:00:00,3.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 22:00:00,78.67142857142858,11.156,0.4898571428571429,Wednesday,0,0,9.0,27.0,1
4933,4933,2022-05-25 22:00:00,56.26216666666667,54.27825,67.955225,79.16284166666667,2022-05-25 14:00:00,3.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 22:00:00,78.67142857142858,11.156,0.4898571428571429,Wednesday,0,0,9.0,27.0,3
4934,4934,2022-05-25 22:20:00,56.11691666666667,54.104083333333335,68.10331666666666,79.04965,2022-05-25 14:20:00,3.333333333333334,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 22:20:00,79.12857142857143,11.201,0.4983333333333333,Wednesday,0,0,11.111111111111114,37.03703703703706,1
4935,4935,2022-05-25 22:20:00,56.11691666666667,54.104083333333335,68.10331666666666,79.04965,2022-05-25 14:20:00,3.333333333333334,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 22:20:00,79.12857142857143,11.201,0.4983333333333333,Wednesday,0,0,11.111111111111114,37.03703703703706,3
4936,4936,2022-05-25 22:40:00,57.86566666666667,55.72025,63.74965833333333,75.74354166666667,2022-05-25 14:40:00,3.666666666666666,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 22:40:00,79.88571428571429,11.370142857142858,0.5677142857142857,Wednesday,0,0,13.44444444444444,49.29629629629627,1
4937,4937,2022-05-25 22:40:00,57.86566666666667,55.72025,63.74965833333333,75.74354166666667,2022-05-25 14:40:00,3.666666666666666,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 22:40:00,79.88571428571429,11.370142857142858,0.5677142857142857,Wednesday,0,0,13.44444444444444,49.29629629629627,3
4938,4938,2022-05-25 23:00:00,61.22891666666666,58.91475,65.97591666666668,78.14493333333333,2022-05-25 15:00:00,4.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 23:00:00,81.6923076923077,11.638509615384615,0.5482692307692307,Wednesday,0,0,16.0,64.0,1
4939,4939,2022-05-25 23:00:00,61.22891666666666,58.91475,65.97591666666668,78.14493333333333,2022-05-25 15:00:00,4.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 23:00:00,81.6923076923077,11.638509615384615,0.5482692307692307,Wednesday,0,0,16.0,64.0,3
4940,4940,2022-05-25 23:20:00,62.97058333333333,60.338166666666666,66.33229166666666,78.88368333333334,2022-05-25 15:20:00,4.333333333333334,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 23:20:00,82.90338164251207,11.723236714975846,0.5289371980676328,Wednesday,0,0,18.777777777777782,81.37037037037041,1
4941,4941,2022-05-25 23:20:00,62.97058333333333,60.338166666666666,66.33229166666666,78.88368333333334,2022-05-25 15:20:00,4.333333333333334,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 23:20:00,82.90338164251207,11.723236714975846,0.5289371980676328,Wednesday,0,0,18.777777777777782,81.37037037037041,3
4942,4942,2022-05-25 23:40:00,64.24716666666667,61.76675,67.40384999999999,79.89170833333334,2022-05-25 15:40:00,4.666666666666666,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-25 23:40:00,83.21634615384616,11.730240384615383,0.5249519230769231,Wednesday,0,0,21.77777777777777,101.62962962962959,1
4943,4943,2022-05-25 23:40:00,64.24716666666667,61.76675,67.40384999999999,79.89170833333334,2022-05-25 15:40:00,4.666666666666666,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-25 23:40:00,83.21634615384616,11.730240384615383,0.5249519230769231,Wednesday,0,0,21.77777777777777,101.62962962962959,3
4944,4944,2022-05-26 00:00:00,64.21516666666666,61.741416666666666,68.1195,80.31767500000001,2022-05-25 16:00:00,5.0,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-26 00:00:00,83.51442307692308,11.76783653846154,0.5163942307692307,Wednesday,0,0,25.0,125.0,1
4945,4945,2022-05-26 00:00:00,64.21516666666666,61.741416666666666,68.1195,80.31767500000001,2022-05-25 16:00:00,5.0,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-26 00:00:00,83.51442307692308,11.76783653846154,0.5163942307692307,Wednesday,0,0,25.0,125.0,3
4946,4946,2022-05-26 00:20:00,66.10516666666666,63.544583333333335,70.764375,82.68333333333334,2022-05-25 16:20:00,5.333333333333332,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-26 00:20:00,83.77884615384616,11.769903846153843,0.5604807692307692,Wednesday,0,0,28.444444444444432,151.7037037037036,1
4947,4947,2022-05-26 00:20:00,66.10516666666666,63.544583333333335,70.764375,82.68333333333334,2022-05-25 16:20:00,5.333333333333332,25-05-2022,Rumba - Angy Kore b2b Gabriel Padrevita,"Kerkstraat 6, Leuven",50.8236421,4.513707682054195,23:00:00,8,Party,2.0,Rumba,306.0,21.51428088090212,2022-05-26 00:20:00,83.77884615384616,11.769903846153843,0.5604807692307692,Wednesday,0,0,28.444444444444432,151.7037037037036,3
4948,4948,2022-05-26 00:40:00,68.89141666666666,66.44158333333333,70.92775833333333,83.55941666666666,2022-05-25 16:40:00,5.666666666666668,25-05-2022,goodbye okergeel,"Tiensestraat 53, Leuven",50.87734785000001,4.704891955112226,20:00:00,9,Party_Student,3.0,HDR,32.0,0.4636850730359103,2022-05-26 00:40:00,84.09134615384616,11.770721153846154,0.5025480769230769,Wednesday,0,0,32.11111111111112,181.96296296296308,1
