,Event_name,Address,Date,Time,Duration,Event_type,Organizer,Going,Interested,Respondents,Weight_Event_Type,Weight_Respondent_type,Long,Lat,Dist_filosofia,Dist_xior,Dist_calvariekapel,Dist_hears,Dist_81,Dist_maxim,Dist_taste,Dist_vrijthof
93,wanhoop in de wetstraat,"Parkstraat 45, Leuven",19-10-2022,19:00:00,na,Other,Politica,34,102,136,1,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
94,Halloween Movie night,"Parkstraat 45, Leuven",02-11-2022,19:00:00,2,Other,Politica,15,61,76,1,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
95,PanelGesprek 'Fake News',"Edward van Evenstraat, Leuven",07-12-2022,19:00:00,2,Other,Politica,8,34,42,1,,4.7039728,50.8742804,0.4297880718735716,0.44896714358229495,0.44092631550042166,0.40747294640676823,0.4301127878692556,0.48321165000813127,0.45111266373576564,0.5988559685571329
96,iftf auditions,"Parkstraat 45, Leuven",16-11-2022,19:00:00,na,Other,Politica,5,12,17,1,,4.703300124821025,50.873714750000005,0.3589807116597879,0.4374786579511174,0.37772188935789525,0.3653661286454326,0.35342159156592184,0.4789520878901206,0.41550163243015775,0.6138002243336536
97,België - Canada @ Ambiorix,"Oude Markt 3, Leuven",23-11-2022,19:00:00,3,Party,Ambiorix,11,55,66,2,,4.700124,50.878615,0.49211550429646006,0.2218181903550348,0.44771536827109276,0.357943220617182,0.5284442134149483,0.17269717269898616,0.308389867723688,0.07459237532933391
98,International Karaoke & Pizza Night,"Dekenstraat 2, Leuven",03-11-2022,19:00:00,na,Party_Student,Ekonomika,7,32,39,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
99,Jenever Honkbal,"Dekenstraat 2, Leuven",21-09-2022,19:00:00,4,Party_Student,Ekonomika,17,16,33,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
100,Poolen @Downtownjack,"Parkstraat 40, Leuven",27-09-2022,19:00:00,4,Party_Student,Ekonomika,11,8,19,3,,4.701695752598591,50.87296905,0.22285877518148278,0.42843534185415405,0.25942134921811094,0.3027446266092513,0.20114677347338383,0.47876405054384663,0.35836851741171855,0.6383797740649836
101,French kiss party,"Tiensestraat 53, Leuven",01-11-2022,19:00:00,9,Party_Student,HDR,1,11,12,3,,4.704891955112226,50.87734785000001,0.6370420565608357,0.4663660218329136,0.6222516230621401,0.5347593052977366,0.6560472883610544,0.4636850730359103,0.5448509041984653,0.4753612182016076
102,jenverrun,Leuven,03-05-2022,19:00:00,na,Party_Student,VRG,5,61,66,3,,4.7011675,50.879202,0.5698793094081626,0.2811085565851016,0.5287111809099445,0.42816551054756263,0.6050390727840878,0.2313156411230503,0.3882946618231431,0.0733909913513528
103,Kermis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",06-09-2023,19:00:00,9,Kermis,City of Leuven,na,na,na,5,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
104,Kerstmis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",14-12-2023,19:00:00,12,Other,City of Leuven,na,na,na,1,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
105,Boerencantus,"Tiensestraat 55, Leuven",15-11-2022,19:15:00,na,Cantus,Politica,20,86,106,4,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
106,Buizencantus,"Tervuursevest 60, Leuven",21-02-2022,19:30:00,na,Cantus,Ekonomika,70,341,411,4,,4.695533737093726,50.86990845,0.69147143885408,0.9478250619820079,0.7158277226441322,0.8182679248543764,0.6687257415557817,0.9877504211462331,0.8362369235686931,1.1313917689006587
107,Zware Buizencantus â€“ met Zware Bieren,"Tiensestraat 51, Leuven",23-02-2022,19:30:00,na,Cantus,Ekonomika,29,240,269,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
108,Gemaskerd bal cantus,"Tiensestraat 51, Leuven",09-03-2022,19:30:00,na,Cantus,Politica,37,110,147,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
109,Rumble in the jungle,"Tiensestraat 51, Leuven",10-03-2022,19:30:00,na,Cantus,Politica,34,50,84,4,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
110,SinterCantus,"Tiensestraat 55, Leuven",06-12-2022,19:30:00,na,Cantus,Politica,16,61,77,4,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
111,Beursdebat: Een vooruitblik op de volatiele aandelen- en cryptomarkt in 2022,"Andreas Vesaliusstraat 11, Leuven",28-02-2022,19:30:00,na,Other,Ekonomika,237,367,604,1,,4.708461687535939,50.875260350000005,0.9337624317180667,0.8705911461019454,0.9390712588976478,0.8843747229594328,0.9369876261153822,0.8837596320656563,0.9153908188618617,0.9273412803993348
112,Superprestige Quiz,"Andreas Vesaliusstraat 11, Leuven",20-11-2022,19:30:00,na,Other,Ekonomika,112,362,474,1,,4.708461687535939,50.875260350000005,0.9337624317180667,0.8705911461019454,0.9390712588976478,0.8843747229594328,0.9369876261153822,0.8837596320656563,0.9153908188618617,0.9273412803993348
113,Qatar: Football or Money?,"Charles Deberiotstraat 24, Leuven",16-11-2022,19:30:00,na,Other,Ekonomika,108,284,392,1,,4.7031205,50.8761967,0.40320290517853513,0.2710107574604442,0.38912273194950436,0.3063894257706586,0.42274440050925055,0.2883214937855411,0.3249839339964829,0.3744971199269365
114,Going International,"Naamsestraat 56, Leuven",22-02-2022,19:30:00,2.5,Other,Ekonomika,56,113,169,1,,4.6994019,50.8708698,0.37495776391511826,0.6639361869495187,0.4170407496285422,0.5169265316260371,0.3399357824825829,0.7135540175619861,0.5581405410538592,0.8771940194268126
115,Loopsessies,"Dekenstraat 2, Leuven",27-09-2022,19:30:00,2.5,Other,Ekonomika,23,37,60,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
116,Revue: infoavond,"Dekenstraat 2, Leuven",09-11-2022,19:30:00,na,Other,Ekonomika,20,31,51,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
117,Loopsessies,"Dekenstraat 2, Leuven",03-10-2022,19:30:00,2.5,Other,Ekonomika,17,22,39,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
118,Loopsessies,"Dekenstraat 2, Leuven",12-10-2022,19:30:00,2.5,Other,Ekonomika,13,23,36,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
119,Loopsessies,"Dekenstraat 2, Leuven",20-10-2022,19:30:00,2.5,Other,Ekonomika,15,19,34,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
120,Loopsessies,"Dekenstraat 2, Leuven",29/09/2022,19:30:00,2.5,Other,Ekonomika,15,14,29,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
121,Loopsessies,"Dekenstraat 2, Leuven",19/10/2022,19:30:00,2.5,Other,Ekonomika,10,19,29,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
122,Loopsessies,"Dekenstraat 2, Leuven",11-10-2022,19:30:00,2.5,Other,Ekonomika,8,17,25,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
123,Loopsessies,"Dekenstraat 2, Leuven",13/10/2022,19:30:00,2.5,Other,Ekonomika,9,15,24,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
124,Loopsessies,"Dekenstraat 2, Leuven",04-10-2022,19:30:00,2.5,Other,Ekonomika,8,14,22,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
125,International Running Sessions,"Dekenstraat 2, Leuven",07-10-2022,19:30:00,1.5,Other,Ekonomika,10,10,20,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
126,Loopsessies,"Dekenstraat 2, Leuven",07-10-2022,19:30:00,2.5,Other,Ekonomika,9,9,18,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
127,Loopsessies,"Dekenstraat 2, Leuven",14/10/2022,19:30:00,2.5,Other,Ekonomika,4,11,15,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
128,International Running Sessions,"Dekenstraat 2, Leuven",14/10/2022,19:30:00,1.5,Other,Ekonomika,6,5,11,1,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
129,Openingsavond IFTf,"Dirk Boutslaan 62, Leuven",21/03/2022,19:30:00,na,Other,LOKO,99,196,295,1,,4.6974903,50.8816906,0.8814344051417817,0.6584487611093598,0.8360163437999706,0.7709102402078825,0.9165504246611231,0.6146750464002741,0.7154657008971397,0.49732859793180817
130,Tien Om Te Zien • Studio STUK opening night,"Naamsestraat 96, Leuven",29-09-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
131,M I M I curates • Studio STUK & Het Depot,"Naamsestraat 96, Leuven",01-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
132,Jazz Op Zondag: schntzl • Studio STUK,"Naamsestraat 96, Leuven",02-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
133,Joshua Serafin - Miss / Promis3 / Burenhinder • Studio STUK,"Naamsestraat 96, Leuven",06-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
134,Alabaster DePlume / Abel Ghekiere • Studio STUK & 30CC,"Naamsestraat 96, Leuven",07-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
135,KERMIS IN DE HEL | Adventurous hiphop festival • Studio STUK & Not So Difficult,"Naamsestraat 96, Leuven",08-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
136,KERMIS IN DE HEL | Adventurous hiphop festival • Studio STUK & Not So Difficult,"Naamsestraat 96, Leuven",09-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
137,Jazz Op Zondag: Gustaf Ljunggren & Emil de Waal • Studio STUK,"Naamsestraat 96, Leuven",09-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
138,Loverman curates • Studio STUK & Het Depot,"Naamsestraat 96, Leuven",13-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
139,Trill - Uncut ‘Let me pixy your brain’ • Studio STUK,"Naamsestraat 96, Leuven",14-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
140,Jazz Op Zondag: LUCA Jazz • Studio STUK,"Naamsestraat 96, Leuven",16-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
141,Oliver Coates / Coby Sey / Jente Waerzeggers & Mathieu Serruys / Veduta • Studio STUK,"Naamsestraat 96, Leuven",21-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
142,Jazz Op Zondag: Karen Willems - Terre Sol Four • Studio STUK,"Naamsestraat 96, Leuven",23-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
143,UUR KULTUUR in Manhattan: Lander & Adriaan / Tuur Marinus & more • Studio STUK,"Naamsestraat 96, Leuven",26-10-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
144,Oona Libens - Spindle • Studio STUK,"Naamsestraat 96, Leuven",03-11-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
145,Christina Vantzou & ensemble - N°5 (album release) / EC Band • Studio STUK,"Naamsestraat 96, Leuven",09-11-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
146,Marco Torrice - Melting Pot / Rrita Jashari / Thomas Turine • Studio STUK closing night,"Naamsestraat 96, Leuven",12-11-2022,19:30:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
147,Prebooze For International Party,"Dekenstraat 2, Leuven",23-09-2022,19:30:00,na,Party_Student,Ekonomika,23,33,56,3,,4.7076960506010215,50.8743851,0.8416749708294701,0.8129032027249351,0.8516607340816549,0.807554872399926,0.8412839216649969,0.8327500781334497,0.8439953378584818,0.8978572502774299
148,JamSession,"Tiensestraat 55, Leuven",07-12-2022,19:30:00,2,Party_Student,Politica,14,46,60,3,,4.7048394,50.8771911,0.6227016335982526,0.4582617069219253,0.6087420006670484,0.5226125400965483,0.6411660454293497,0.4574561617435246,0.5341732403747057,0.47547635638188424
149,WK 2022 Recup,"Tiensestraat 51, Leuven",23-11-2022,19:45:00,3.25,Party_Student,Recup,3,19,22,3,,4.7047442,50.877233,0.6163866560592236,0.44838962919144315,0.6017611067337603,0.5146973733796716,0.6353365447077602,0.44697835134184216,0.525431376447171,0.46399533495748074
150,Kermis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",07-09-2023,20:00:00,9,Kermis,City of Leuven,na,na,na,5,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
151,Kerstmis,"Monseigneur Ladeuzeplein 21, 3000 Leuven",15-12-2023,20:00:00,12,Other,City of Leuven,na,na,na,1,,4.7073196316871515,50.87799745,0.9049898269256494,0.7432892895048914,0.8940522136836953,0.8106047566626003,0.9206838018276495,0.7374652567556383,0.8225784640366814,0.7248878627199943
152,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",28-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
153,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",29-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
154,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",30-09-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
155,"Studio STUK • Dans, Beeld & Geluid in de iconische Manhattan","Naamsestraat 96, Leuven",01-10-2022,20:00:00,,Other,Stuk,na,na,1000,1,,4.6996379,50.8738081,0.06458022930346331,0.34333147736964437,0.09455837528957932,0.19959099657967036,0.05211027725818985,0.39105476011277074,0.23359367478781728,0.5525977172804482
